index_column,time,dt,yaw,pitch,roll,displacement_north,displacement_east,altitude_geometric,geodetic_lat
857,2.30036100000001,0.00022999999998774,-85.1196418502912,-85.1196418502912,-85.1196418502912,-0.315197955306777,0.11866037663554,0.020347152738461,-36.4823
858,2.300591,9.39999999900465e-05,-85.1196418470383,-85.1196418470383,-85.1196418470383,-0.315197947555446,0.11866037290145,0.0196746657937064,-36.4823
859,2.30068499999999,9.80000000367909e-05,-85.1390413242483,-85.1390413242483,-85.1390413242483,-0.315197443889402,0.118659793973233,0.0196746900592256,-36.4823
860,2.30078300000002,5.09999999849242e-05,-85.138149832522,-85.138149832522,-85.138149832522,-0.315197443889402,0.118659793973233,0.0196746900592256,-36.4823
861,2.30083400000001,0.000237999999967542,-85.1426705899571,-85.1426705899571,-85.1426705899571,-0.315720350257915,0.118981945407543,0.0198383141993171,-36.4823
862,2.30107199999998,9.80000000367909e-05,-85.1426705868189,-85.1426705868189,-85.1426705868189,-0.315720342516666,0.118981941678585,0.0191653003291848,-36.4823
863,2.30117000000001,9.29999999925712e-05,-85.1536610400829,-85.1536610400829,-85.1536610400829,-0.315720123614213,0.118981769732541,0.0191653285918628,-36.4823
864,2.30126300000001,5.59999999723004e-05,-85.1527479914233,-85.1527479914233,-85.1527479914233,-0.315720123614213,0.118981769732541,0.0191653285918628,-36.4823
865,2.30131899999998,0.000229000000047108,-85.1571352453554,-85.1571352453554,-85.1571352453554,-0.316232472711195,0.119297440783684,0.0193255881787386,-36.4823
866,2.30154800000003,9.49999999875217e-05,-85.1571352423169,-85.1571352423169,-85.1571352423169,-0.316232464979984,0.119297437059832,0.018652050638725,-36.4823
867,2.30164300000001,9.99999999748979e-05,-85.1636182456252,-85.1636182456252,-85.1636182456252,-0.31623264430065,0.119297559933849,0.0186521589847116,-36.4823
868,2.30174299999999,5.09999999849242e-05,-85.1627287964298,-85.1627287964298,-85.1627287964298,-0.31623264430065,0.119297559933849,0.0186521589847116,-36.4823
869,2.30179399999997,0.000238000000024385,-85.1670017175079,-85.1670017175079,-85.1670017175079,-0.316734760090663,0.119606930759308,0.0188091405409512,-36.4823
870,2.302032,9.00000000001455e-05,-85.1670017145588,-85.1670017145588,-85.1670017145588,-0.316734752369501,0.119606927040563,0.0181350856847548,-36.4823
871,2.302122,9.79999999799475e-05,-85.1710470362025,-85.1710470362025,-85.1710470362025,-0.316735257863998,0.119607255305819,0.0181352723097322,-36.4823
872,2.30221999999998,5.10000000417676e-05,-85.1701473008902,-85.1701473008902,-85.1701473008902,-0.316735257863998,0.119607255305819,0.0181352723097322,-36.4823
873,2.30227100000002,0.000233999999977641,-85.1743191865154,-85.1743191865154,-85.1743191865154,-0.317227449330698,0.119910505466847,0.0182890664660582,-36.4823
874,2.302505,9.39999999900465e-05,-85.1743191836486,-85.1743191836486,-85.1743191836486,-0.317227441619523,0.119910501753173,0.0176144955474347,-36.4823
875,2.30259899999999,9.80000000367909e-05,-85.1770437648707,-85.1770437648707,-85.1770437648707,-0.317228175184255,0.119910966186043,0.0176147405704711,-36.4823
876,2.30269700000002,5.09999999849242e-05,-85.1761487534677,-85.1761487534677,-85.1761487534677,-0.317228175184255,0.119910966186043,0.0176147405704711,-36.4823
877,2.30274800000001,0.000238999999965017,-85.1802288573051,-85.1802288573051,-85.1802288573051,-0.317710709749338,0.120208255446654,0.0177654286402443,-36.4823
878,2.30298699999997,0.256180000000029,-85.1802288545155,-85.1802288545155,-85.1802288545155,-0.317710702048229,0.120208251738084,0.0170903530757415,-36.4823
879,2.559167,9.09999999976208e-05,-85.1802288545155,-85.1802288545155,-85.1802288545155,-0.317710702048229,0.120208251738084,0.0170903530757415,-36.4823
880,2.559258,9.69999999824722e-05,-85.050104541109,-85.050104541109,-85.050104541109,-0.317513902105174,0.120533572807294,0.0170900249193497,-36.4823
881,2.55935499999998,5.60000000291438e-05,-84.5747516048333,-84.5747516048333,-84.5747516048333,-0.317513902105174,0.120533572807294,0.0170900249193497,-36.4823
882,2.55941100000001,0.000336000000004333,-84.57967774978,-84.57967774978,-84.57967774978,-0.318060271385198,0.120846577059638,0.0172612221950109,-36.4823
883,2.55974700000002,0.000188999999977568,-84.5796777517968,-84.5796777517968,-84.5796777517968,-0.318060276605613,0.12084657958564,0.0177101219612691,-36.4823
884,2.55993599999999,9.69999999824722e-05,-84.5796777517968,-84.5796777517968,-84.5796777517968,-0.318060276605613,0.12084657958564,0.0177101219612691,-36.4823
885,2.56003299999998,0.000101000000029217,-84.7285420107243,-84.7285420107243,-84.7285420107243,-0.318143887868295,0.12063848482044,0.0177142036197983,-36.4823
886,2.56013400000001,4.9999999987449e-05,-84.7271070069253,-84.7271070069253,-84.7271070069253,-0.318143887868295,0.12063848482044,0.0177142036197983,-36.4823
887,2.56018399999999,0.000234000000034484,-84.7317679052119,-84.7317679052119,-84.7317679052119,-0.318675162919485,0.120948603426392,0.0178854584062315,-36.4823
888,2.56041800000003,9.09999999976208e-05,-84.7317679070645,-84.7317679070645,-84.7317679070645,-0.318675168059607,0.120948605913396,0.0183282320218262,-36.4823
889,2.56050900000002,9.69999999824722e-05,-84.8124228548147,-84.8124228548147,-84.8124228548147,-0.318691058177469,0.120885708651305,0.0183294630805919,-36.4823
890,2.56060600000001,5.49999999748252e-05,-84.8115424547118,-84.8115424547118,-84.8115424547118,-0.318691058177469,0.120885708651305,0.0183294630805919,-36.4823
891,2.56066099999998,0.000232000000039534,-84.8160268655162,-84.8160268655162,-84.8160268655162,-0.319206763779117,0.121189876080873,0.0184982663296515,-36.4823
892,2.56089300000002,9.39999999900465e-05,-84.8160268672743,-84.8160268672743,-84.8160268672743,-0.3192067688652,0.121189878541583,0.018937158482242,-36.4823
893,2.56098700000001,0.000101999999969848,-84.8598457714003,-84.8598457714003,-84.8598457714003,-0.319206216771811,0.12117003410517,0.0189373383994262,-36.4823
894,2.56108899999998,5.00000000442924e-05,-84.8589625324488,-84.8589625324488,-84.8589625324488,-0.319206216771811,0.12117003410517,0.0189373383994262,-36.4823
895,2.56113900000003,0.000233999999977641,-84.863326250739,-84.863326250739,-84.863326250739,-0.319707996673224,0.121467687209139,0.0191029211012465,-36.4823
896,2.561373,9.09999999976208e-05,-84.8633262524278,-84.8633262524278,-84.8633262524278,-0.319708001705545,0.121467689643692,0.0195379380821241,-36.4823
897,2.561464,9.69999999824722e-05,-84.887380926573,-84.887380926573,-84.887380926573,-0.319704917456096,0.121460993708586,0.0195378459893976,-36.4823
898,2.56156099999998,5.10000000417676e-05,-84.8865003228316,-84.8865003228316,-84.8865003228316,-0.319704917456096,0.121460993708586,0.0195378459893976,-36.4823
899,2.56161200000003,0.000233999999977641,-84.8907705743332,-84.8907705743332,-84.8907705743332,-0.320194268934989,0.12175219378707,0.0196999953066539,-36.4823
900,2.561846,9.5999999984997e-05,-84.8907705759634,-84.8907705759634,-84.8907705759634,-0.320194273914415,0.121752196195889,0.0201311937015078,-36.4823
901,2.56194199999999,9.49999999875217e-05,-84.904198393763,-84.904198393763,-84.904198393763,-0.320191900874845,0.121749812452999,0.0201311215843643,-36.4823
902,2.56203699999998,5.60000000291438e-05,-84.9033166854248,-84.9033166854248,-84.9033166854248,-0.320191900874845,0.121749812452999,0.0201311215843643,-36.4823
903,2.562093,0.000230999999985215,-84.907506953565,-84.907506953565,-84.907506953565,-0.320669975099502,0.122034796996062,0.0202898393176161,-36.4823
904,2.56232399999999,9.49999999875217e-05,-84.9075069551407,-84.9075069551407,-84.9075069551407,-0.320669980025676,0.12203479937898,0.0207171705296343,-36.4823
905,2.56241899999998,9.80000000367909e-05,-84.9152179858207,-84.9152179858207,-84.9152179858207,-0.320668714955568,0.122034004248209,0.0207171986045498,-36.4823
906,2.56251700000001,5.09999999849242e-05,-84.9143388278302,-84.9143388278302,-84.9143388278302,-0.320668714955568,0.122034004248209,0.0207171986045498,-36.4823
907,2.562568,0.00143600000001243,-84.9184562259298,-84.9184562259298,-84.9184562259298,-0.321136351031622,0.122313029975908,0.0208725613336549,-36.4823
908,2.56400400000001,8.60000000102445e-05,-84.9184562274532,-84.9184562274532,-84.9184562274532,-0.32113635590548,0.122313032333383,0.0212960890694887,-36.4823
909,2.56409000000002,9.79999999799475e-05,-84.9230677202506,-84.9230677202506,-84.9230677202506,-0.321135946248796,0.12231290937282,0.0212962177425416,-36.4823
910,2.564188,5.09999999849242e-05,-84.9199867663906,-84.9199867663906,-84.9199867663906,-0.321135946248796,0.12231290937282,0.0212962177425416,-36.4823
911,2.56423899999999,0.00976100000002589,-84.9240364899234,-84.9240364899234,-84.9240364899234,-0.321593990783726,0.122586308227807,0.0214484586864999,-36.4823
912,2.57400000000001,9.39999999900465e-05,-84.9240364913659,-84.9240364913659,-84.9240364913659,-0.321593995505466,0.122586310511616,0.0218594590047081,-36.4823
913,2.574094,9.79999999799475e-05,-84.9353317657398,-84.9353317657398,-84.9353317657398,-0.321594808167145,0.122586601274087,0.0218598648760877,-36.4823
914,2.57419199999998,5.10000000417676e-05,-84.917064282791,-84.917064282791,-84.917064282791,-0.321594808167145,0.122586601274087,0.0218598648760877,-36.4823
915,2.57424300000002,0.000234999999975116,-84.9210393602133,-84.9210393602133,-84.9210393602133,-0.322045772022103,0.122855511944871,0.0220101526065133,-36.4823
916,2.574478,0.0837720000000104,-84.9210393613685,-84.9210393613685,-84.9210393613685,-0.322045775901269,0.122855513821326,0.0223482702951102,-36.4823
917,2.65825000000001,9.09999999976208e-05,-84.9210393613685,-84.9210393613685,-84.9210393613685,-0.322045775901269,0.122855513821326,0.0223482702951102,-36.4823
918,2.65834100000001,9.69999999824722e-05,-84.8806195598673,-84.8806195598673,-84.8806195598673,-0.322070739432611,0.122876361251959,0.0223476138284824,-36.4823
919,2.65843799999999,5.09999999849242e-05,-84.7171144069785,-84.7171144069785,-84.7171144069785,-0.322070739432611,0.122876361251959,0.0223476138284824,-36.4823
920,2.65848899999997,0.000341000000048552,-84.7209333082453,-84.7209333082453,-84.7209333082453,-0.322537855499232,0.12315059715932,0.0225059727746551,-36.4823
921,2.65883000000002,0.000190999999972519,-84.7209333066775,-84.7209333066775,-84.7209333066775,-0.322537850058024,0.123150594523949,0.0220318643053856,-36.4823
922,2.659021,9.49999999875217e-05,-84.7209333066775,-84.7209333066775,-84.7209333066775,-0.322537850058024,0.123150594523949,0.0220318643053856,-36.4823
923,2.65911599999998,9.29999999925712e-05,-84.7737353558212,-84.7737353558212,-84.7737353558212,-0.322545881738202,0.123137843054496,0.0220301450028939,-36.4823
924,2.65920899999998,5.60000000291438e-05,-84.7722327251262,-84.7722327251262,-84.7722327251262,-0.322545881738202,0.123137843054496,0.0220301450028939,-36.4823
925,2.659265,0.000228999999990265,-84.7759161690974,-84.7759161690974,-84.7759161690974,-0.323004804933704,0.12340813220245,0.0221863423348741,-36.4823
